No,IDBrokerSummary,Date,IDFirm,FirmName,Volume,Value,Frequency,Year
34,548884,2019-01-04T00:00:00,FG,Nomura Sekuritas Indonesia,47981513.0,180623896413.0,8686.0,2019
35,548885,2019-01-04T00:00:00,FM,ONIX SEKURITAS,20375300.0,17643444900.0,1246.0,2019
36,548886,2019-01-04T00:00:00,FO,Forte Global Sekuritas,70900.0,126408000.0,12.0,2019
37,548887,2019-01-04T00:00:00,FS,Yuanta Sekuritas Indonesia,1491414000.0,254235530500.0,4760.0,2019
38,548888,2019-01-04T00:00:00,FZ,Waterfront Sekuritas Indonesia,246234400.0,79173099300.0,5086.0,2019
39,548889,2019-01-04T00:00:00,GA,BNC Sekuritas Indonesia,68070700.0,58176025800.0,2381.0,2019
40,548890,2019-01-04T00:00:00,GI,Mahastra Andalan Sekuritas,2001700.0,849734300.0,91.0,2019
41,548891,2019-01-04T00:00:00,GR,PANIN SEKURITAS Tbk.,338019700.0,243792417700.0,18583.0,2019
42,548892,2019-01-04T00:00:00,GW,HSBC Sekuritas Indonesia,47688700.0,77128093100.0,718.0,2019
43,548893,2019-01-04T00:00:00,HD,KGI Sekuritas Indonesia,103650700.0,84348156500.0,4268.0,2019
44,548894,2019-01-04T00:00:00,HP,Henan Putihrai Sekuritas,82434300.0,72769186400.0,7655.0,2019
45,548895,2019-01-04T00:00:00,ID,Anugerah Sekuritas Indonesia,85611400.0,52146668600.0,1542.0,2019
46,548896,2019-01-04T00:00:00,IF,SAMUEL SEKURITAS INDONESIA,283536200.0,162838280500.0,13384.0,2019
47,548897,2019-01-04T00:00:00,IH,Pacific 2000 Sekuritas,156314700.0,49057846300.0,1624.0,2019
48,548898,2019-01-04T00:00:00,II,Danatama Makmur Sekuritas,3398300.0,1608342300.0,73.0,2019
49,548899,2019-01-04T00:00:00,IN,INVESTINDO NUSANTARA SEKURITA,33483700.0,22121130500.0,1922.0,2019
50,548900,2019-01-04T00:00:00,IP,Indosurya Bersinar Sekuritas,51141500.0,24437386200.0,2521.0,2019
51,548901,2019-01-04T00:00:00,IT,INTI TELADAN SEKURITAS,1860600.0,1904355000.0,119.0,2019
52,548902,2019-01-04T00:00:00,IU,Indo Capital Sekuritas,36780400.0,27231590300.0,2521.0,2019
53,548903,2019-01-04T00:00:00,KI,Ciptadana Sekuritas Asia,233045300.0,138671275900.0,5021.0,2019
54,548904,2019-01-04T00:00:00,KK,Phillip Sekuritas Indonesia,381357128.0,239688666500.0,29965.0,2019
55,548905,2019-01-04T00:00:00,KS,Kresna Sekuritas,369502900.0,273296127200.0,7410.0,2019
56,548906,2019-01-04T00:00:00,KW,Corpus Sekuritas Indonesia,205100.0,231941000.0,74.0,2019
57,548907,2019-01-04T00:00:00,KZ,CLSA Sekuritas Indonesia,146934900.0,526994203400.0,15336.0,2019
58,548908,2019-01-04T00:00:00,LG,Trimegah Sekuritas Indonesia Tbk.,187407900.0,271097671000.0,13963.0,2019
59,548909,2019-01-04T00:00:00,LH,Royal Investium Sekuritas,85688200.0,58573400200.0,1990.0,2019
60,548910,2019-01-04T00:00:00,LS,Reliance Sekuritas Indonesia Tbk.,298942920.0,123924696150.0,5322.0,2019
61,548911,2019-01-04T00:00:00,MG,Semesta Indovest Sekuritas,210975900.0,137143893800.0,9797.0,2019
62,548912,2019-01-04T00:00:00,MI,Victoria Sekuritas Indonesia,50949900.0,27400063900.0,1158.0,2019
63,548913,2019-01-04T00:00:00,MK,Ekuator Swarna Sekuritas,12807400.0,16236758100.0,539.0,2019
64,548914,2019-01-04T00:00:00,ML,Merrill Lynch Sekuritas Indonesia,129062234.0,465207206350.0,17152.0,2019
65,548915,2019-01-04T00:00:00,MS,Morgan Stanley Sekuritas Indonesia,137848900.0,473693606100.0,10692.0,2019
66,548916,2019-01-04T00:00:00,MU,Minna Padi Investama Sekuritas,24155400.0,11333603300.0,516.0,2019
67,548917,2019-01-04T00:00:00,NI,BNI Sekuritas,257561886.0,218811474400.0,26059.0,2019
68,548918,2019-01-04T00:00:00,OD,DANAREKSA SEKURITAS,132189000.0,163437325900.0,12491.0,2019
69,548919,2019-01-04T00:00:00,OK,NET SEKURITAS,5763400.0,4429490200.0,250.0,2019
70,548920,2019-01-04T00:00:00,PC,FAC Sekuritas Indonesia,261484900.0,97980326000.0,14156.0,2019
71,548921,2019-01-04T00:00:00,PD,Indo Premier Sekuritas,490789078.0,569549654040.0,58377.0,2019
72,548922,2019-01-04T00:00:00,PF,Danasakti Sekuritas Indonesia,16144800.0,16283531200.0,1818.0,2019
73,548923,2019-01-04T00:00:00,PG,Panca Global Sekuritas,389463800.0,65155987300.0,545.0,2019
74,548924,2019-01-04T00:00:00,PI,Magenta Kapital Sekuritas Indonesia,16700400.0,8503712000.0,230.0,2019
75,548925,2019-01-04T00:00:00,PK,Pratama Capital Sekuritas,3750300.0,9603559400.0,313.0,2019
76,548926,2019-01-04T00:00:00,PO,Pilarmas Investindo Sekuritas,44319300.0,45282542800.0,2745.0,2019
77,548927,2019-01-04T00:00:00,PP,Aldiracita Sekuritas Indonesia,5021600.0,4544846500.0,176.0,2019
78,548928,2019-01-04T00:00:00,PS,PARAMITRA ALFA SEKURITAS,40573100.0,29247709600.0,1680.0,2019
79,548929,2019-01-04T00:00:00,QA,Pool Advista Sekuritas,27070500.0,39295195000.0,411.0,2019
80,548930,2019-01-04T00:00:00,RB,Nikko Sekuritas Indonesia,11707686.0,6943828610.0,169.0,2019
81,548931,2019-01-04T00:00:00,RF,Buana Capital Sekuritas,87563900.0,102375567600.0,1949.0,2019
82,548932,2019-01-04T00:00:00,RG,Profindo Sekuritas Indonesia,197927200.0,55908316400.0,2840.0,2019
83,548933,2019-01-04T00:00:00,RO,NISP SEKURITAS,86481800.0,43987165700.0,2866.0,2019
84,548934,2019-01-04T00:00:00,RS,Yulie Sekuritas Indonesia Tbk.,7461900.0,1484547600.0,203.0,2019
85,548935,2019-01-04T00:00:00,RX,Macquarie Sekuritas Indonesia,182849344.0,547272893000.0,7749.0,2019
86,548936,2019-01-04T00:00:00,SA,BOSOWA SEKURITAS,423654500.0,90816416600.0,2869.0,2019
87,548937,2019-01-04T00:00:00,SC,IMG Sekuritas,5000.0,43875000.0,1.0,2019
88,548938,2019-01-04T00:00:00,SF,Surya Fajar Sekuritas,102661000.0,19679727000.0,198.0,2019
89,548939,2019-01-04T00:00:00,SH,Artha Sekuritas Indonesia,99915800.0,117122366200.0,3259.0,2019
90,548940,2019-01-04T00:00:00,SQ,BCA Sekuritas,48222532.0,49151869500.0,5165.0,2019
91,548941,2019-01-04T00:00:00,SS,Supra Sekuritas Indonesia,12209500.0,14872503200.0,604.0,2019
92,548942,2019-01-04T00:00:00,TF,Universal Broker Indonesia Sekuritas,379629800.0,137218289530.0,3245.0,2019
93,548943,2019-01-04T00:00:00,TP,OCBC Sekuritas Indonesia,360842100.0,149673341900.0,6374.0,2019
94,548944,2019-01-04T00:00:00,TS,Dwidana Sakti Sekuritas,91903000.0,12920440800.0,119.0,2019
95,548945,2019-01-04T00:00:00,TX,Dhanawibawa Sekuritas Indonesia,62506752.0,33541450448.0,454.0,2019
96,548946,2019-01-04T00:00:00,XA,NH Korindo Sekuritas Indonesia,674031400.0,172541137000.0,6476.0,2019
97,548947,2019-01-04T00:00:00,XC,Primasia Unggul Sekuritas,1441800.0,1586719300.0,121.0,2019
98,548948,2019-01-04T00:00:00,XL,Mahakarya Artha Sekuritas,12184800.0,6139474300.0,392.0,2019
99,548949,2019-01-04T00:00:00,YB,Jasa Utama Capital Sekuritas,287748100.0,188872820600.0,12426.0,2019
100,548950,2019-01-04T00:00:00,YJ,Lotus Andalan Sekuritas,695220600.0,239596646600.0,13080.0,2019
101,548951,2019-01-04T00:00:00,YO,Amantara Sekuritas Indonesia,221200.0,176014000.0,453.0,2019
102,548952,2019-01-04T00:00:00,YP,Mirae Asset Sekuritas Indonesia,1485363454.0,941220694120.0,106357.0,2019
103,548953,2019-01-04T00:00:00,YU,CGS-CIMB Sekuritas Indonesia,464979600.0,767982457600.0,25503.0,2019
104,548954,2019-01-04T00:00:00,ZP,Maybank Kim Eng Sekuritas,255212100.0,327411357700.0,14824.0,2019
105,548955,2019-01-04T00:00:00,ZR,Bumiputera Sekuritas,29424800.0,22227235500.0,1918.0,2019
1,549060,2019-01-07T00:00:00,AD,OSO Sekuritas Indonesia,423340800.0,129378300200.0,6892.0,2019
2,549061,2019-01-07T00:00:00,AF,Harita Kencana Sekuritas,15645600.0,10711681100.0,537.0,2019
3,549062,2019-01-07T00:00:00,AG,Kiwoom Sekuritas Indonesia,498554700.0,162307810800.0,5854.0,2019
4,549063,2019-01-07T00:00:00,AH,Shinhan Sekuritas Indonesia,42455700.0,19863419400.0,1010.0,2019
5,549064,2019-01-07T00:00:00,AI,UOB Kay Hian Sekuritas,152230900.0,111904289300.0,8241.0,2019
6,549065,2019-01-07T00:00:00,AK,UBS Sekuritas Indonesia,1419555800.0,930841706800.0,15577.0,2019
7,549066,2019-01-07T00:00:00,AN,Wanteg Sekuritas,39398800.0,14327768300.0,1035.0,2019
8,549067,2019-01-07T00:00:00,AO,ERDIKHA ELIT SEKURITAS,90943300.0,68319307500.0,4721.0,2019
9,549068,2019-01-07T00:00:00,AP,Pacific Sekuritas Indonesia,537283000.0,327776340300.0,81.0,2019
10,549069,2019-01-07T00:00:00,AR,Binaartha Sekuritas,15670500.0,9102050100.0,322.0,2019
11,549070,2019-01-07T00:00:00,AT,Phintraco Sekuritas,46313500.0,17604523700.0,4563.0,2019
12,549071,2019-01-07T00:00:00,AZ,Sucor Sekuritas,79489616.0,72764540102.0,4531.0,2019
13,549072,2019-01-07T00:00:00,BF,Inti Fikasa Sekuritas,4005400.0,1297072400.0,115.0,2019
14,549073,2019-01-07T00:00:00,BK,J.P. Morgan Sekuritas Indonesia,28969200.0,155389241900.0,9593.0,2019
15,549074,2019-01-07T00:00:00,BQ,Korea Investment and Sekuritas Indonesia,107790400.0,39265340500.0,3439.0,2019
16,549075,2019-01-07T00:00:00,BR,Trust Sekuritas,31039300.0,34714075000.0,2672.0,2019
17,549076,2019-01-07T00:00:00,BS,Equity Sekuritas Indonesia,37013000.0,27259616900.0,969.0,2019
18,549077,2019-01-07T00:00:00,BZ,BATAVIA PROSPERINDO SEKURITAS,8344100.0,11284274800.0,350.0,2019
19,549078,2019-01-07T00:00:00,CC,MANDIRI SEKURITAS,1657580000.0,1244779437100.0,65196.0,2019
20,549079,2019-01-07T00:00:00,CD,Mega Capital Sekuritas,115136900.0,102982166500.0,5441.0,2019
21,549080,2019-01-07T00:00:00,CG,Citigroup Sekuritas Indonesia,101928800.0,339279357300.0,14924.0,2019
22,549081,2019-01-07T00:00:00,CP,Valbury Sekuritas Indonesia,1358271700.0,511792248900.0,19408.0,2019
23,549082,2019-01-07T00:00:00,CS,Credit Suisse Sekuritas Indonesia,186198500.0,486490291800.0,26838.0,2019
24,549083,2019-01-07T00:00:00,DB,Deutsche Sekuritas Indonesia,182064600.0,573618567400.0,22055.0,2019
25,549084,2019-01-07T00:00:00,DD,Makindo Sekuritas,450800.0,324499700.0,33.0,2019
26,549085,2019-01-07T00:00:00,DH,SINARMAS SEKURITAS,241892000.0,242598250100.0,15597.0,2019
27,549086,2019-01-07T00:00:00,DM,Masindo Artha Sekuritas,18967900.0,4670161700.0,295.0,2019
28,549087,2019-01-07T00:00:00,DP,DBS Vickers Sekuritas Indonesia,21549682.0,39367476300.0,1697.0,2019
29,549088,2019-01-07T00:00:00,DR,RHB Sekuritas Indonesia,486838900.0,398681311300.0,27179.0,2019
30,549089,2019-01-07T00:00:00,DX,Bahana Sekuritas,88484845.0,156093579555.0,7414.0,2019
31,549090,2019-01-07T00:00:00,EL,Evergreen Sekuritas Indonesia,107299700.0,36880660100.0,2642.0,2019
32,549091,2019-01-07T00:00:00,EP,MNC Sekuritas,254400500.0,160563836300.0,48060.0,2019
33,549092,2019-01-07T00:00:00,ES,EKOKAPITAL SEKURITAS,5475400.0,7904833100.0,642.0,2019
34,549093,2019-01-07T00:00:00,FG,Nomura Sekuritas Indonesia,33463345.0,105030291355.0,5572.0,2019
35,549094,2019-01-07T00:00:00,FM,ONIX SEKURITAS,35674400.0,32286246700.0,2369.0,2019
36,549095,2019-01-07T00:00:00,FO,Forte Global Sekuritas,183000.0,86478300.0,15.0,2019
37,549096,2019-01-07T00:00:00,FS,Yuanta Sekuritas Indonesia,485022700.0,188962439700.0,5498.0,2019
38,549097,2019-01-07T00:00:00,FZ,Waterfront Sekuritas Indonesia,218569900.0,83402683700.0,5943.0,2019
39,549098,2019-01-07T00:00:00,GA,BNC Sekuritas Indonesia,126358100.0,43595270500.0,2739.0,2019
40,549099,2019-01-07T00:00:00,GI,Mahastra Andalan Sekuritas,1827200.0,2408663000.0,146.0,2019
41,549100,2019-01-07T00:00:00,GR,PANIN SEKURITAS Tbk.,281084400.0,269333386000.0,18171.0,2019
42,549101,2019-01-07T00:00:00,GW,HSBC Sekuritas Indonesia,30760100.0,46168042800.0,196.0,2019
43,549102,2019-01-07T00:00:00,HD,KGI Sekuritas Indonesia,139347000.0,106178278900.0,5314.0,2019
44,549103,2019-01-07T00:00:00,HP,Henan Putihrai Sekuritas,88944900.0,77117269000.0,8982.0,2019
45,549104,2019-01-07T00:00:00,ID,Anugerah Sekuritas Indonesia,236661800.0,84422591400.0,2667.0,2019
46,549105,2019-01-07T00:00:00,IF,SAMUEL SEKURITAS INDONESIA,234472500.0,184836933800.0,7591.0,2019
47,549106,2019-01-07T00:00:00,IH,Pacific 2000 Sekuritas,93792300.0,53493374900.0,2067.0,2019
48,549107,2019-01-07T00:00:00,II,Danatama Makmur Sekuritas,63231100.0,3765937400.0,358.0,2019
49,549108,2019-01-07T00:00:00,IN,INVESTINDO NUSANTARA SEKURITA,121022000.0,45376504000.0,3457.0,2019
50,549109,2019-01-07T00:00:00,IP,Indosurya Bersinar Sekuritas,46878600.0,17936795500.0,2002.0,2019
51,549110,2019-01-07T00:00:00,IT,INTI TELADAN SEKURITAS,3626700.0,3619617400.0,232.0,2019
52,549111,2019-01-07T00:00:00,IU,Indo Capital Sekuritas,88943000.0,33131518900.0,3060.0,2019
53,549112,2019-01-07T00:00:00,KI,Ciptadana Sekuritas Asia,204016304.0,207960615768.0,5321.0,2019
54,549113,2019-01-07T00:00:00,KK,Phillip Sekuritas Indonesia,441274100.0,285770240400.0,44258.0,2019
55,549114,2019-01-07T00:00:00,KS,Kresna Sekuritas,423318000.0,305048003600.0,6509.0,2019
56,549115,2019-01-07T00:00:00,KZ,CLSA Sekuritas Indonesia,157141600.0,660886956600.0,22286.0,2019
57,549116,2019-01-07T00:00:00,LG,Trimegah Sekuritas Indonesia Tbk.,424212702.0,372550180160.0,14941.0,2019
58,549117,2019-01-07T00:00:00,LH,Royal Investium Sekuritas,158635000.0,68833302200.0,2359.0,2019
59,549118,2019-01-07T00:00:00,LS,Reliance Sekuritas Indonesia Tbk.,443314500.0,168373340800.0,7967.0,2019
60,549119,2019-01-07T00:00:00,MG,Semesta Indovest Sekuritas,472021600.0,189195660500.0,11552.0,2019
61,549120,2019-01-07T00:00:00,MI,Victoria Sekuritas Indonesia,54079100.0,35028561200.0,1227.0,2019
62,549121,2019-01-07T00:00:00,MK,Ekuator Swarna Sekuritas,22286300.0,23399713900.0,7638.0,2019
63,549122,2019-01-07T00:00:00,ML,Merrill Lynch Sekuritas Indonesia,57932400.0,260070428800.0,10697.0,2019
64,549123,2019-01-07T00:00:00,MS,Morgan Stanley Sekuritas Indonesia,177082200.0,492142944800.0,6289.0,2019
65,549124,2019-01-07T00:00:00,MU,Minna Padi Investama Sekuritas,18892900.0,11725571200.0,679.0,2019
66,549125,2019-01-07T00:00:00,NI,BNI Sekuritas,311447000.0,262445933300.0,22155.0,2019
67,549126,2019-01-07T00:00:00,OD,DANAREKSA SEKURITAS,184634812.0,194593352654.0,13659.0,2019
68,549127,2019-01-07T00:00:00,OK,NET SEKURITAS,3452400.0,4359361900.0,153.0,2019
69,549128,2019-01-07T00:00:00,PC,FAC Sekuritas Indonesia,230521100.0,100807568200.0,18603.0,2019
70,549129,2019-01-07T00:00:00,PD,Indo Premier Sekuritas,629757100.0,563579066600.0,64841.0,2019
71,549130,2019-01-07T00:00:00,PF,Danasakti Sekuritas Indonesia,18558300.0,16337669400.0,2411.0,2019
72,549131,2019-01-07T00:00:00,PG,Panca Global Sekuritas,127696400.0,38534080200.0,965.0,2019
73,549132,2019-01-07T00:00:00,PI,Magenta Kapital Sekuritas Indonesia,49692800.0,9398623800.0,535.0,2019
74,549133,2019-01-07T00:00:00,PK,Pratama Capital Sekuritas,46571600.0,19574356000.0,415.0,2019
75,549134,2019-01-07T00:00:00,PO,Pilarmas Investindo Sekuritas,203349400.0,60436934900.0,3258.0,2019
76,549135,2019-01-07T00:00:00,PP,Aldiracita Sekuritas Indonesia,3353100.0,3419520000.0,153.0,2019
77,549136,2019-01-07T00:00:00,PS,PARAMITRA ALFA SEKURITAS,304457200.0,57850311200.0,2870.0,2019
78,549137,2019-01-07T00:00:00,QA,Pool Advista Sekuritas,38282300.0,69062650800.0,371.0,2019
79,549138,2019-01-07T00:00:00,RB,Nikko Sekuritas Indonesia,12476302.0,5429247150.0,172.0,2019
80,549139,2019-01-07T00:00:00,RF,Buana Capital Sekuritas,112631300.0,115028949000.0,1685.0,2019
81,549140,2019-01-07T00:00:00,RG,Profindo Sekuritas Indonesia,52670900.0,32569896200.0,3004.0,2019
82,549141,2019-01-07T00:00:00,RO,NISP SEKURITAS,74083500.0,46494117300.0,4358.0,2019
83,549142,2019-01-07T00:00:00,RS,Yulie Sekuritas Indonesia Tbk.,6792200.0,2151639700.0,219.0,2019
84,549143,2019-01-07T00:00:00,RX,Macquarie Sekuritas Indonesia,168887300.0,342670552800.0,10214.0,2019
85,549144,2019-01-07T00:00:00,SA,BOSOWA SEKURITAS,320899100.0,80243126600.0,3059.0,2019
86,549145,2019-01-07T00:00:00,SC,IMG Sekuritas,90000.0,140850000.0,6.0,2019
87,549146,2019-01-07T00:00:00,SF,Surya Fajar Sekuritas,36165200.0,8623620000.0,113.0,2019
88,549147,2019-01-07T00:00:00,SH,Artha Sekuritas Indonesia,262889500.0,123954717700.0,4152.0,2019
89,549148,2019-01-07T00:00:00,SQ,BCA Sekuritas,56581188.0,72374889050.0,6405.0,2019
90,549149,2019-01-07T00:00:00,SS,Supra Sekuritas Indonesia,15344600.0,18074826200.0,547.0,2019
91,549150,2019-01-07T00:00:00,TF,Universal Broker Indonesia Sekuritas,247276100.0,150430492000.0,3299.0,2019
92,549151,2019-01-07T00:00:00,TP,OCBC Sekuritas Indonesia,283345900.0,189387744500.0,5438.0,2019
93,549152,2019-01-07T00:00:00,TS,Dwidana Sakti Sekuritas,31611000.0,6505914500.0,172.0,2019
94,549153,2019-01-07T00:00:00,TX,Dhanawibawa Sekuritas Indonesia,95396428.0,59907322778.0,526.0,2019
95,549154,2019-01-07T00:00:00,XA,NH Korindo Sekuritas Indonesia,1254677500.0,259912591300.0,6956.0,2019
96,549155,2019-01-07T00:00:00,XC,Primasia Unggul Sekuritas,3063700.0,1998125100.0,162.0,2019
97,549156,2019-01-07T00:00:00,XL,Mahakarya Artha Sekuritas,8765500.0,4096117000.0,749.0,2019
98,549157,2019-01-07T00:00:00,YB,Jasa Utama Capital Sekuritas,520868000.0,282288303700.0,14109.0,2019
99,549158,2019-01-07T00:00:00,YJ,Lotus Andalan Sekuritas,682037900.0,285435624500.0,17342.0,2019
100,549159,2019-01-07T00:00:00,YO,Amantara Sekuritas Indonesia,3415400.0,4792466500.0,179.0,2019
101,549160,2019-01-07T00:00:00,YP,Mirae Asset Sekuritas Indonesia,2028852952.0,1163460026310.0,117820.0,2019
102,549161,2019-01-07T00:00:00,YU,CGS-CIMB Sekuritas Indonesia,576553572.0,1172730731374.0,29062.0,2019
103,549162,2019-01-07T00:00:00,ZP,Maybank Kim Eng Sekuritas,1548141500.0,564054985900.0,23568.0,2019
104,549163,2019-01-07T00:00:00,ZR,Bumiputera Sekuritas,35439700.0,39779014600.0,1608.0,2019
1,549269,2019-01-08T00:00:00,AD,OSO Sekuritas Indonesia,442097000.0,104604049600.0,7075.0,2019
2,549270,2019-01-08T00:00:00,AF,Harita Kencana Sekuritas,9641100.0,8172163000.0,255.0,2019
3,549271,2019-01-08T00:00:00,AG,Kiwoom Sekuritas Indonesia,164812600.0,84414076600.0,8519.0,2019
4,549272,2019-01-08T00:00:00,AH,Shinhan Sekuritas Indonesia,55834700.0,16193601400.0,1150.0,2019
5,549273,2019-01-08T00:00:00,AI,UOB Kay Hian Sekuritas,253847700.0,153657171900.0,9259.0,2019
6,549274,2019-01-08T00:00:00,AK,UBS Sekuritas Indonesia,254238586.0,887271225740.0,32999.0,2019
7,549275,2019-01-08T00:00:00,AN,Wanteg Sekuritas,37590900.0,15306945600.0,1187.0,2019
8,549276,2019-01-08T00:00:00,AO,ERDIKHA ELIT SEKURITAS,149907066.0,76235491850.0,5030.0,2019
9,549277,2019-01-08T00:00:00,AP,Pacific Sekuritas Indonesia,35041900.0,20922890500.0,191.0,2019
10,549278,2019-01-08T00:00:00,AR,Binaartha Sekuritas,15294800.0,18884473600.0,461.0,2019
11,549279,2019-01-08T00:00:00,AT,Phintraco Sekuritas,50254800.0,16645646400.0,4999.0,2019
12,549280,2019-01-08T00:00:00,AZ,Sucor Sekuritas,92896900.0,59247001700.0,4419.0,2019
13,549281,2019-01-08T00:00:00,BF,Inti Fikasa Sekuritas,11637500.0,7989703700.0,379.0,2019
14,549282,2019-01-08T00:00:00,BK,J.P. Morgan Sekuritas Indonesia,46278010.0,198909824660.0,11465.0,2019
15,549283,2019-01-08T00:00:00,BQ,Korea Investment and Sekuritas Indonesia,124989600.0,43569691100.0,3314.0,2019
16,549284,2019-01-08T00:00:00,BR,Trust Sekuritas,49408800.0,77677264900.0,2902.0,2019
17,549285,2019-01-08T00:00:00,BS,Equity Sekuritas Indonesia,47564500.0,17296097000.0,862.0,2019
18,549286,2019-01-08T00:00:00,BZ,BATAVIA PROSPERINDO SEKURITAS,1706300.0,2048123800.0,241.0,2019
19,549287,2019-01-08T00:00:00,CC,MANDIRI SEKURITAS,1104266700.0,1106198864000.0,75856.0,2019
20,549288,2019-01-08T00:00:00,CD,Mega Capital Sekuritas,128348700.0,101777138400.0,5915.0,2019
21,549289,2019-01-08T00:00:00,CG,Citigroup Sekuritas Indonesia,127027528.0,523803633100.0,21839.0,2019
22,549290,2019-01-08T00:00:00,CP,Valbury Sekuritas Indonesia,1090686800.0,427456168500.0,28914.0,2019
23,549291,2019-01-08T00:00:00,CS,Credit Suisse Sekuritas Indonesia,182549000.0,576353391500.0,23132.0,2019
24,549292,2019-01-08T00:00:00,DB,Deutsche Sekuritas Indonesia,385061774.0,993872421720.0,26314.0,2019
25,549293,2019-01-08T00:00:00,DD,Makindo Sekuritas,408900.0,289807000.0,37.0,2019
26,549294,2019-01-08T00:00:00,DH,SINARMAS SEKURITAS,327139200.0,256476402900.0,14126.0,2019
27,549295,2019-01-08T00:00:00,DM,Masindo Artha Sekuritas,33237000.0,9365324800.0,449.0,2019
28,549296,2019-01-08T00:00:00,DP,DBS Vickers Sekuritas Indonesia,16506900.0,26708485300.0,609.0,2019
29,549297,2019-01-08T00:00:00,DR,RHB Sekuritas Indonesia,475548866.0,369769894600.0,27822.0,2019
30,549298,2019-01-08T00:00:00,DX,Bahana Sekuritas,170385769.0,321527041611.0,7751.0,2019
31,549299,2019-01-08T00:00:00,EL,Evergreen Sekuritas Indonesia,64557800.0,57412971300.0,2662.0,2019
32,549300,2019-01-08T00:00:00,EP,MNC Sekuritas,338602000.0,153735776100.0,39284.0,2019
33,549301,2019-01-08T00:00:00,ES,EKOKAPITAL SEKURITAS,12336200.0,9420875900.0,819.0,2019
34,549302,2019-01-08T00:00:00,FG,Nomura Sekuritas Indonesia,40930709.0,123784766311.0,7352.0,2019
35,549303,2019-01-08T00:00:00,FM,ONIX SEKURITAS,51788100.0,33310892500.0,2725.0,2019
36,549304,2019-01-08T00:00:00,FO,Forte Global Sekuritas,157700.0,101698500.0,14.0,2019
37,549305,2019-01-08T00:00:00,FS,Yuanta Sekuritas Indonesia,450621800.0,142282526800.0,4495.0,2019
38,549306,2019-01-08T00:00:00,FZ,Waterfront Sekuritas Indonesia,296183200.0,91864374100.0,5980.0,2019
39,549307,2019-01-08T00:00:00,GA,BNC Sekuritas Indonesia,133458200.0,58946810900.0,3350.0,2019
40,549308,2019-01-08T00:00:00,GI,Mahastra Andalan Sekuritas,2044400.0,1020233800.0,111.0,2019
41,549309,2019-01-08T00:00:00,GR,PANIN SEKURITAS Tbk.,358211400.0,218069069800.0,20688.0,2019
42,549310,2019-01-08T00:00:00,GW,HSBC Sekuritas Indonesia,57425500.0,93280835600.0,902.0,2019
43,549311,2019-01-08T00:00:00,HD,KGI Sekuritas Indonesia,313118500.0,133083232600.0,5504.0,2019
44,549312,2019-01-08T00:00:00,HP,Henan Putihrai Sekuritas,437072500.0,142475113100.0,7398.0,2019
45,549313,2019-01-08T00:00:00,ID,Anugerah Sekuritas Indonesia,132443500.0,25478412000.0,1027.0,2019
46,549314,2019-01-08T00:00:00,IF,SAMUEL SEKURITAS INDONESIA,231474274.0,156080749530.0,10024.0,2019
47,549315,2019-01-08T00:00:00,IH,Pacific 2000 Sekuritas,79472300.0,42898921900.0,2327.0,2019
48,549316,2019-01-08T00:00:00,II,Danatama Makmur Sekuritas,71014900.0,4975332000.0,182.0,2019
49,549317,2019-01-08T00:00:00,IN,INVESTINDO NUSANTARA SEKURITA,93409300.0,26238437900.0,3183.0,2019
50,549318,2019-01-08T00:00:00,IP,Indosurya Bersinar Sekuritas,58003100.0,32949889200.0,2641.0,2019
51,549319,2019-01-08T00:00:00,IT,INTI TELADAN SEKURITAS,2262700.0,1751017800.0,207.0,2019
52,549320,2019-01-08T00:00:00,IU,Indo Capital Sekuritas,42676900.0,29492533300.0,2609.0,2019
