No,IndexSummaryID,Date,IndexCode,Previous,Highest,Lowest,Close,NumberOfStock,Change,Volume,Value,Frequency,MarketCapital,Year
25,73977,2015-11-13T00:00:00,Investor33,309.141,313.639,306.601,312.283,33.0,3.142,569212403.0,2250347655228.0,78255.0,2547112776510610.0,2015
1,74003,2015-11-16T00:00:00,COMPOSITE,4472.838,4452.264,4395.966,4442.18,521.0,-30.658,3646939922.0,3556871956320.0,185781.0,4697648591398790.0,2015
2,74004,2015-11-16T00:00:00,AGRI,1637.728,1640.632,1616.704,1616.704,21.0,-21.024,232796400.0,270516070500.0,14140.0,111249944106021.0,2015
3,74005,2015-11-16T00:00:00,MINING,891.818,890.349,877.331,878.467,43.0,-13.351,469723336.0,189738447840.0,14467.0,174914160194171.0,2015
4,74006,2015-11-16T00:00:00,BASIC-IND,391.292,392.505,381.987,387.499,64.0,-3.793,288381513.0,249040769436.0,17540.0,272074210453311.0,2015
5,74007,2015-11-16T00:00:00,MISC-IND,1137.649,1122.868,1101.445,1111.553,42.0,-26.096,99884000.0,280497087700.0,9429.0,319038847333533.0,2015
6,74008,2015-11-16T00:00:00,CONSUMER,2037.6,2040.203,1992.055,2030.658,37.0,-6.942,84388992.0,336190086700.0,18867.0,1102635930528820.0,2015
7,74009,2015-11-16T00:00:00,PROPERTY,475.528,474.627,470.127,474.238,58.0,-1.29,1067886754.0,596860952644.0,39000.0,365360424842132.0,2015
8,74010,2015-11-16T00:00:00,INFRASTRUC,901.034,897.24,889.638,890.787,53.0,-10.247,265735033.0,291486707316.0,19102.0,578756586506581.0,2015
9,74011,2015-11-16T00:00:00,FINANCE,660.848,658.605,647.907,658.605,86.0,-2.243,307995932.0,636996454234.0,19318.0,1180469885636050.0,2015
10,74012,2015-11-16T00:00:00,TRADE,816.104,814.419,805.4,814.025,117.0,-2.079,830147962.0,705545379950.0,33918.0,593148601798176.0,2015
11,74013,2015-11-16T00:00:00,MANUFACTUR,1151.029,1147.829,1123.306,1140.323,143.0,-10.706,472654505.0,865727943836.0,45836.0,1693748988315660.0,2015
12,74014,2015-11-16T00:00:00,LQ45,762.891,760.494,746.191,756.484,45.0,-6.407,801082714.0,2352962136486.0,117327.0,2820557866186040.0,2015
13,74015,2015-11-16T00:00:00,JII,587.55,585.811,574.85,581.527,30.0,-6.023,636642525.0,1519084888116.0,81765.0,1683642077766100.0,2015
14,74016,2015-11-16T00:00:00,MBX,1279.099,1272.959,1254.787,1269.66,273.0,-9.439,2215427366.0,2820924092386.0,158905.0,4184625441852770.0,2015
15,74017,2015-11-16T00:00:00,DBX,656.301,657.125,653.114,654.387,248.0,-1.914,1431512556.0,735947863934.0,26876.0,513023149546025.0,2015
16,74018,2015-11-16T00:00:00,KOMPAS100,950.654,947.129,930.625,943.029,100.0,-7.625,2186841568.0,2856414410450.0,156208.0,3160722853555490.0,2015
17,74019,2015-11-16T00:00:00,BISNIS-27,380.552,378.855,372.127,377.074,27.0,-3.478,513547374.0,1749650023086.0,78125.0,2238468963766950.0,2015
18,74020,2015-11-16T00:00:00,PEFINDO25,347.395,346.524,339.866,345.888,25.0,-1.507,146039100.0,110070762500.0,9313.0,91779046619536.0,2015
19,74021,2015-11-16T00:00:00,SRI-KEHATI,257.385,256.292,251.907,254.97,25.0,-2.415,324136349.0,1545873246550.0,60849.0,2146591960431260.0,2015
20,74022,2015-11-16T00:00:00,ISSI,141.037,140.366,138.527,139.713,319.0,-1.324,2735380244.0,2393982868876.0,145415.0,2554613495022610.0,2015
21,74023,2015-11-16T00:00:00,IDX30,398.282,397.339,389.588,395.139,30.0,-3.143,662896118.0,2079514337986.0,92757.0,2558110277610650.0,2015
22,74024,2015-11-16T00:00:00,INFOBANK15,497.139,495.051,485.651,495.029,15.0,-2.11,117394632.0,586855384534.0,17608.0,975165446506285.0,2015
23,74025,2015-11-16T00:00:00,SMinfra18,294.555,294.151,289.928,291.474,18.0,-3.081,298952085.0,596047152816.0,36700.0,741239910586200.0,2015
24,74026,2015-11-16T00:00:00,MNC36,246.764,246.039,241.835,244.937,36.0,-1.827,591900940.0,1918670362000.0,76925.0,2613028244474470.0,2015
25,74027,2015-11-16T00:00:00,Investor33,312.283,311.277,305.571,309.499,33.0,-2.784,544747670.0,1763422509886.0,81363.0,2524407218589070.0,2015
1,74028,2015-11-17T00:00:00,COMPOSITE,4442.18,4520.696,4474.523,4500.947,521.0,58.767,3469815168.0,4186564049487.0,217651.0,4756169105490390.0,2015
2,74029,2015-11-17T00:00:00,AGRI,1616.704,1650.447,1616.551,1650.447,21.0,33.743,295494300.0,278118791800.0,18433.0,113571907677860.0,2015
3,74030,2015-11-17T00:00:00,MINING,878.467,888.52,878.571,880.933,43.0,2.466,382139000.0,197103025900.0,15065.0,175405309739744.0,2015
4,74031,2015-11-17T00:00:00,BASIC-IND,387.499,401.249,391.99,397.95,64.0,10.451,113700601.0,222963575700.0,14642.0,279414455421678.0,2015
5,74032,2015-11-17T00:00:00,MISC-IND,1111.553,1129.866,1097.164,1097.164,42.0,-14.389,142563308.0,283072119466.0,24449.0,314908869764613.0,2015
6,74033,2015-11-17T00:00:00,CONSUMER,2030.658,2065.307,2045.19,2055.225,37.0,24.567,89258971.0,386221536065.0,15454.0,1112311999735250.0,2015
7,74034,2015-11-17T00:00:00,PROPERTY,474.238,479.585,476.134,476.389,58.0,2.151,1289579681.0,725836982640.0,43685.0,367017807684579.0,2015
8,74035,2015-11-17T00:00:00,INFRASTRUC,890.787,922.994,898.015,915.806,53.0,25.019,271432541.0,461462041005.0,21242.0,595011693455576.0,2015
9,74036,2015-11-17T00:00:00,FINANCE,658.605,673.423,663.938,670.229,86.0,11.624,239768415.0,940366644567.0,34047.0,1201660241948220.0,2015
10,74037,2015-11-17T00:00:00,TRADE,814.025,829.225,817.437,819.128,117.0,5.103,645878351.0,691419332344.0,30634.0,596866820062872.0,2015
11,74038,2015-11-17T00:00:00,MANUFACTUR,1140.323,1158.761,1148.673,1150.824,143.0,10.501,345522880.0,892257231231.0,54545.0,1706635324921540.0,2015
12,74039,2015-11-17T00:00:00,LQ45,756.484,775.118,764.984,770.953,45.0,14.469,918681774.0,3023533337799.0,111126.0,2874505520553400.0,2015
13,74040,2015-11-17T00:00:00,JII,581.527,593.322,588.001,589.299,30.0,7.772,714532496.0,1896443032580.0,76935.0,1706141538718230.0,2015
14,74041,2015-11-17T00:00:00,MBX,1269.66,1294.008,1279.78,1287.127,273.0,17.467,2146738136.0,3470227608444.0,179335.0,4238389146358840.0,2015
15,74042,2015-11-17T00:00:00,DBX,654.387,660.466,654.666,660.466,248.0,6.079,1323077032.0,716336441043.0,38316.0,517779959131552.0,2015
16,74043,2015-11-17T00:00:00,KOMPAS100,943.029,964.315,952.483,959.382,100.0,16.353,2168855244.0,3539358829373.0,150553.0,3215532245948910.0,2015
17,74044,2015-11-17T00:00:00,BISNIS-27,377.074,386.8,381.188,384.377,27.0,7.303,570778815.0,2309606465824.0,72060.0,2281822151025390.0,2015
18,74045,2015-11-17T00:00:00,PEFINDO25,345.888,349.337,345.346,348.074,25.0,2.186,107150271.0,86537214565.0,9302.0,92359052351793.0,2015
19,74046,2015-11-17T00:00:00,SRI-KEHATI,254.97,260.416,257.585,258.808,25.0,3.838,434750412.0,2083450204074.0,60122.0,2178902462262680.0,2015
20,74047,2015-11-17T00:00:00,ISSI,139.713,141.706,140.829,141.119,319.0,1.406,2725803689.0,2796883907664.0,161201.0,2580321017858490.0,2015
21,74048,2015-11-17T00:00:00,IDX30,395.139,404.958,399.596,402.688,30.0,7.549,751861313.0,2670392706849.0,86840.0,2606984613565400.0,2015
22,74049,2015-11-17T00:00:00,INFOBANK15,495.029,508.653,499.824,506.135,15.0,11.106,111378643.0,843301642919.0,17664.0,997043324513790.0,2015
23,74050,2015-11-17T00:00:00,SMinfra18,291.474,302.249,294.964,299.767,18.0,8.293,303741014.0,891389105755.0,36005.0,762020817004415.0,2015
24,74051,2015-11-17T00:00:00,MNC36,244.937,250.974,247.179,249.263,36.0,4.326,601731924.0,2360621146649.0,72273.0,2659792819169060.0,2015
25,74052,2015-11-17T00:00:00,Investor33,309.499,316.389,312.691,314.475,33.0,4.976,648708770.0,2382048379474.0,72810.0,2564993588575290.0,2015
1,74078,2015-11-18T00:00:00,COMPOSITE,4500.947,4521.557,4497.91,4497.91,521.0,-3.037,3386546694.0,4443065146689.0,188848.0,4748014954215190.0,2015
2,74079,2015-11-18T00:00:00,AGRI,1650.447,1662.831,1638.86,1638.86,21.0,-11.587,249905370.0,245657153200.0,16214.0,112774568639495.0,2015
3,74080,2015-11-18T00:00:00,MINING,880.933,891.62,881.386,881.662,43.0,0.729,436931522.0,211895662554.0,17070.0,175550376622375.0,2015
4,74081,2015-11-18T00:00:00,BASIC-IND,397.95,404.767,399.127,402.849,64.0,4.899,389168576.0,349062751338.0,15131.0,282881369807134.0,2015
5,74082,2015-11-18T00:00:00,MISC-IND,1097.164,1123.129,1097.294,1102.271,42.0,5.107,138060929.0,619101436725.0,10182.0,316374518831498.0,2015
6,74083,2015-11-18T00:00:00,CONSUMER,2055.225,2063.123,2042.115,2042.115,37.0,-13.11,74448199.0,424947071945.0,15983.0,1101626851492070.0,2015
7,74084,2015-11-18T00:00:00,PROPERTY,476.389,478.661,472.783,473.066,58.0,-3.323,826727217.0,461937960622.0,34530.0,364458316785188.0,2015
8,74085,2015-11-18T00:00:00,INFRASTRUC,915.806,931.622,917.196,929.922,53.0,14.116,291391757.0,606100865050.0,22329.0,604183573446556.0,2015
9,74086,2015-11-18T00:00:00,FINANCE,670.229,675.18,667.376,668.578,86.0,-1.651,190825887.0,779364848060.0,26489.0,1198613453151860.0,2015
10,74087,2015-11-18T00:00:00,TRADE,819.128,819.32,811.833,811.833,117.0,-7.295,789087237.0,744997397195.0,30920.0,591551925439012.0,2015
11,74088,2015-11-18T00:00:00,MANUFACTUR,1150.824,1158.829,1150.227,1150.227,143.0,-0.597,601677704.0,1393111260008.0,41296.0,1700882740130700.0,2015
12,74089,2015-11-18T00:00:00,LQ45,770.953,777.343,770.284,773.368,45.0,2.415,916139722.0,3144361015235.0,112011.0,2883510358669910.0,2015
13,74090,2015-11-18T00:00:00,JII,589.299,597.078,589.0,593.792,30.0,4.493,728410972.0,2167834335735.0,80453.0,1719150856393190.0,2015
14,74091,2015-11-18T00:00:00,MBX,1287.127,1294.17,1286.561,1287.014,273.0,-0.113,1855787301.0,3665299325203.0,152254.0,4232915201409050.0,2015
15,74092,2015-11-18T00:00:00,DBX,660.466,660.665,656.788,657.027,248.0,-3.439,1530759393.0,777765821486.0,36594.0,515099752806143.0,2015
16,74093,2015-11-18T00:00:00,KOMPAS100,959.382,966.669,958.573,961.766,100.0,2.384,1983055845.0,3580744055786.0,149387.0,3223544968621830.0,2015
17,74094,2015-11-18T00:00:00,BISNIS-27,384.377,388.732,384.355,386.089,27.0,1.712,586415983.0,2603596255626.0,78182.0,2291986777442130.0,2015
18,74095,2015-11-18T00:00:00,PEFINDO25,348.074,348.93,345.659,347.76,25.0,-0.314,103178400.0,85539713400.0,9155.0,92275685568013.0,2015
19,74096,2015-11-18T00:00:00,SRI-KEHATI,258.808,261.612,258.146,260.611,25.0,1.803,512375863.0,2364182228870.0,66256.0,2194079258190410.0,2015
20,74097,2015-11-18T00:00:00,ISSI,141.119,142.353,141.017,141.726,319.0,0.607,2509130566.0,2957037703156.0,143608.0,2591416929925460.0,2015
21,74098,2015-11-18T00:00:00,IDX30,402.688,406.434,402.247,404.43,30.0,1.742,708603590.0,2796092322301.0,91114.0,2618261848799010.0,2015
22,74099,2015-11-18T00:00:00,INFOBANK15,506.135,510.434,503.688,506.74,15.0,0.605,125335104.0,709687842850.0,18793.0,998236212828753.0,2015
23,74100,2015-11-18T00:00:00,SMinfra18,299.767,304.966,300.48,303.749,18.0,3.982,324339501.0,1066222237250.0,39352.0,771786024016440.0,2015
24,74101,2015-11-18T00:00:00,MNC36,249.263,250.927,249.033,249.764,36.0,0.501,575832194.0,2473593380181.0,71533.0,2665135794004400.0,2015
25,74102,2015-11-18T00:00:00,Investor33,314.475,317.454,313.873,316.38,33.0,1.905,662137944.0,2561665976885.0,76430.0,2580528469802930.0,2015
1,74128,2015-11-19T00:00:00,COMPOSITE,4497.91,4530.896,4513.352,4518.94,521.0,21.03,5436341375.0,4854722873541.0,230509.0,4767974973135790.0,2015
2,74129,2015-11-19T00:00:00,AGRI,1638.86,1654.601,1636.897,1646.519,21.0,7.659,213569330.0,221961180450.0,13159.0,113301630267755.0,2015
3,74130,2015-11-19T00:00:00,MINING,881.662,897.081,885.235,895.795,43.0,14.133,849534529.0,332939554319.0,24098.0,178364471979153.0,2015
4,74131,2015-11-19T00:00:00,BASIC-IND,402.849,409.043,403.544,406.366,64.0,3.517,157534599.0,201008469200.0,16605.0,285651119269403.0,2015
5,74132,2015-11-19T00:00:00,MISC-IND,1102.271,1113.547,1078.991,1089.372,42.0,-12.899,167960579.0,629767337300.0,13217.0,312672186428455.0,2015
6,74133,2015-11-19T00:00:00,CONSUMER,2042.115,2062.194,2044.862,2046.842,37.0,4.727,108310820.0,355588608566.0,22904.0,1102222159430000.0,2015
7,74134,2015-11-19T00:00:00,PROPERTY,473.066,478.798,474.841,478.543,58.0,5.477,1011851556.0,715663482807.0,51438.0,368678556900372.0,2015
8,74135,2015-11-19T00:00:00,INFRASTRUC,929.922,941.192,930.497,932.164,53.0,2.242,242250797.0,510711181295.0,23924.0,605639963087809.0,2015
9,74136,2015-11-19T00:00:00,FINANCE,668.578,673.984,668.669,672.065,86.0,3.487,359600654.0,1118048337844.0,25009.0,1204784440382260.0,2015
10,74137,2015-11-19T00:00:00,TRADE,811.833,822.759,814.879,818.844,117.0,7.011,2325728511.0,769034721760.0,40155.0,596660445390584.0,2015
11,74138,2015-11-19T00:00:00,MANUFACTUR,1150.227,1158.654,1150.024,1150.863,143.0,0.636,433805998.0,1186364415066.0,52726.0,1700545465127860.0,2015
12,74139,2015-11-19T00:00:00,LQ45,773.368,781.494,776.904,778.06,45.0,4.692,1050208625.0,3446027621146.0,133458.0,2901005598983320.0,2015
13,74140,2015-11-19T00:00:00,JII,593.792,600.718,595.482,596.859,30.0,3.067,802563679.0,2217875352761.0,93455.0,1728030028668780.0,2015
14,74141,2015-11-19T00:00:00,MBX,1287.014,1297.873,1292.275,1293.863,273.0,6.849,2787005387.0,4226147019284.0,197022.0,4252756645060470.0,2015
15,74142,2015-11-19T00:00:00,DBX,657.027,660.762,655.265,656.809,248.0,-0.218,2649335988.0,628575854257.0,33487.0,515218328075320.0,2015
16,74143,2015-11-19T00:00:00,KOMPAS100,961.766,971.927,966.726,967.851,100.0,6.085,2628201231.0,4108394253843.0,192045.0,3244239730862180.0,2015
17,74144,2015-11-19T00:00:00,BISNIS-27,386.089,390.273,386.653,387.392,27.0,1.303,689467468.0,2661646697871.0,86853.0,2299719524511200.0,2015
18,74145,2015-11-19T00:00:00,PEFINDO25,347.76,353.625,346.403,350.81,25.0,3.05,185414051.0,191177982730.0,15073.0,93085040179701.0,2015
19,74146,2015-11-19T00:00:00,SRI-KEHATI,260.611,263.102,260.889,261.599,25.0,0.988,536034851.0,2539993345257.0,76087.0,2202397266439720.0,2015
20,74147,2015-11-19T00:00:00,ISSI,141.726,143.104,142.356,142.63,319.0,0.904,2868226632.0,3239130599664.0,180118.0,2607953837799440.0,2015
21,74148,2015-11-19T00:00:00,IDX30,404.43,408.629,405.79,406.344,30.0,1.914,846912299.0,2989333887996.0,102936.0,2630649217789640.0,2015
22,74149,2015-11-19T00:00:00,INFOBANK15,506.74,511.1,506.149,509.334,15.0,2.594,146734249.0,986470982694.0,22341.0,1003345496214900.0,2015
23,74150,2015-11-19T00:00:00,SMinfra18,303.749,308.029,305.262,305.762,18.0,2.013,307538816.0,865052816125.0,41633.0,776818718034545.0,2015
24,74151,2015-11-19T00:00:00,MNC36,249.764,251.825,249.611,250.07,36.0,0.306,707233753.0,2646766803026.0,89083.0,2668403263088150.0,2015
25,74152,2015-11-19T00:00:00,Investor33,316.38,319.451,317.17,318.043,33.0,1.663,770643080.0,2800649358121.0,95863.0,2594096779357090.0,2015
1,74178,2015-11-20T00:00:00,COMPOSITE,4518.94,4561.334,4505.371,4561.334,521.0,42.394,4111543189.0,4313369591826.0,217672.0,4811911049057810.0,2015
2,74179,2015-11-20T00:00:00,AGRI,1646.519,1665.292,1645.286,1655.947,21.0,9.428,235738219.0,249801219600.0,14132.0,113950368842011.0,2015
3,74180,2015-11-20T00:00:00,MINING,895.795,899.525,887.565,889.197,43.0,-6.598,1018318848.0,336455981403.0,25916.0,177050697648064.0,2015
4,74181,2015-11-20T00:00:00,BASIC-IND,406.366,413.31,407.687,411.574,64.0,5.208,152234314.0,185684160158.0,17086.0,289310008466370.0,2015
5,74182,2015-11-20T00:00:00,MISC-IND,1089.372,1101.255,1078.797,1097.852,42.0,8.48,185876500.0,324875750300.0,14178.0,315106329920594.0,2015
6,74183,2015-11-20T00:00:00,CONSUMER,2046.842,2071.06,2050.604,2071.06,37.0,24.218,71451215.0,257779514600.0,19710.0,1114174960442200.0,2015
7,74184,2015-11-20T00:00:00,PROPERTY,478.543,485.818,478.482,485.818,58.0,7.275,1108885459.0,881663879806.0,48796.0,374283250365731.0,2015
8,74185,2015-11-20T00:00:00,INFRASTRUC,932.164,954.005,928.749,951.599,53.0,19.435,248589265.0,477575486925.0,18271.0,618267366164879.0,2015
9,74186,2015-11-20T00:00:00,FINANCE,672.065,675.351,662.322,674.638,86.0,2.573,295049523.0,931376115090.0,23895.0,1209245951712450.0,2015
10,74187,2015-11-20T00:00:00,TRADE,818.844,825.279,819.412,824.144,117.0,5.3,795399846.0,668157483944.0,35688.0,600522115495520.0,2015
11,74188,2015-11-20T00:00:00,MANUFACTUR,1150.863,1163.717,1151.551,1163.717,143.0,12.854,409562029.0,768339425058.0,50974.0,1718591298829160.0,2015
12,74189,2015-11-20T00:00:00,LQ45,778.06,787.448,774.386,787.448,45.0,9.388,1101759093.0,3010985762027.0,120433.0,2936007154643400.0,2015
13,74190,2015-11-20T00:00:00,JII,596.859,604.545,595.87,604.545,30.0,7.686,782439336.0,1830698367727.0,79052.0,1750282946599540.0,2015
14,74191,2015-11-20T00:00:00,MBX,1293.863,1306.953,1289.48,1306.953,273.0,13.09,2805613384.0,3667185349338.0,191310.0,4294830991016900.0,2015
15,74192,2015-11-20T00:00:00,DBX,656.809,659.621,656.795,659.2,248.0,2.391,1305929805.0,646184242488.0,26362.0,517080058040918.0,2015
16,74193,2015-11-20T00:00:00,KOMPAS100,967.851,979.446,963.786,979.446,100.0,11.595,2889428604.0,3725045104166.0,184450.0,3283103167243360.0,2015
17,74194,2015-11-20T00:00:00,BISNIS-27,387.392,391.728,384.842,391.728,27.0,4.336,557226179.0,2120271243265.0,72579.0,2325458661519520.0,2015
18,74195,2015-11-20T00:00:00,PEFINDO25,350.81,355.608,350.287,353.928,25.0,3.118,144304260.0,167306321000.0,13623.0,93912454302954.0,2015
19,74196,2015-11-20T00:00:00,SRI-KEHATI,261.599,263.88,259.246,263.88,25.0,2.281,498803016.0,2133066490825.0,64816.0,2221608086426800.0,2015
20,74197,2015-11-20T00:00:00,ISSI,142.63,144.327,142.563,144.327,319.0,1.697,3172077311.0,2925822465090.0,164667.0,2638972868983810.0,2015
21,74198,2015-11-20T00:00:00,IDX30,406.344,411.282,404.059,411.282,30.0,4.938,746013476.0,2521161635340.0,88899.0,2662617242142820.0,2015
22,74199,2015-11-20T00:00:00,INFOBANK15,509.334,512.089,500.573,511.157,15.0,1.823,121100986.0,870138689100.0,18394.0,1006936268924710.0,2015
23,74200,2015-11-20T00:00:00,SMinfra18,305.762,311.319,305.303,310.651,18.0,4.889,337467449.0,883059761548.0,36359.0,788519924884440.0,2015
24,74201,2015-11-20T00:00:00,MNC36,250.07,252.918,248.705,252.918,36.0,2.848,651814862.0,2294236509607.0,77273.0,2698838294657640.0,2015
25,74202,2015-11-20T00:00:00,Investor33,318.043,321.281,316.008,321.281,33.0,3.238,696290769.0,2244899778565.0,77928.0,2620504567789350.0,2015
1,74228,2015-11-23T00:00:00,COMPOSITE,4561.334,4590.315,4541.066,4541.066,521.0,-20.268,3867942558.0,3712461064991.0,182502.0,4796529701500640.0,2015
2,74229,2015-11-23T00:00:00,AGRI,1655.947,1673.409,1649.533,1653.796,21.0,-2.151,333217597.0,316861901060.0,16802.0,113802368233685.0,2015
3,74230,2015-11-23T00:00:00,MINING,889.197,893.46,880.168,880.99,43.0,-8.207,607211357.0,212148340693.0,16646.0,175416489786019.0,2015
4,74231,2015-11-23T00:00:00,BASIC-IND,411.574,412.955,404.4,406.847,64.0,-4.727,174174998.0,157847173720.0,13349.0,285998659024334.0,2015
5,74232,2015-11-23T00:00:00,MISC-IND,1097.852,1114.117,1088.587,1092.007,42.0,-5.845,167381988.0,249472867075.0,12628.0,313428725567973.0,2015
6,74233,2015-11-23T00:00:00,CONSUMER,2071.06,2085.966,2065.91,2072.118,37.0,1.058,110158849.0,275029043584.0,15921.0,1120449643012630.0,2015
7,74234,2015-11-23T00:00:00,PROPERTY,485.818,489.442,481.683,482.503,58.0,-3.315,868716415.0,530618867206.0,39621.0,371730397721527.0,2015
8,74235,2015-11-23T00:00:00,INFRASTRUC,951.599,960.574,934.341,934.341,53.0,-17.258,177328683.0,313860274900.0,14015.0,607054478859054.0,2015
9,74236,2015-11-23T00:00:00,FINANCE,674.638,681.253,675.852,677.072,86.0,2.434,241316734.0,979599782800.0,21773.0,1212705640317550.0,2015
10,74237,2015-11-23T00:00:00,TRADE,824.144,828.935,817.774,817.86,117.0,-6.284,1188435937.0,677022813953.0,31747.0,595943298977870.0,2015
11,74238,2015-11-23T00:00:00,MANUFACTUR,1163.717,1170.025,1158.784,1160.198,143.0,-3.519,451715835.0,682349084379.0,41898.0,1719877027604940.0,2015
12,74239,2015-11-23T00:00:00,LQ45,787.448,793.847,780.548,780.548,45.0,-6.9,913021149.0,2519287464642.0,100424.0,2910280740621270.0,2015
13,74240,2015-11-23T00:00:00,JII,604.545,609.193,595.597,595.597,30.0,-8.948,642037014.0,1406497819675.0,68517.0,1724377642597290.0,2015
14,74241,2015-11-23T00:00:00,MBX,1306.953,1315.905,1300.818,1300.818,273.0,-6.135,2255448554.0,3025288868135.0,150956.0,4280699509935150.0,2015
15,74242,2015-11-23T00:00:00,DBX,659.2,661.353,657.079,657.569,248.0,-1.631,1612494004.0,687172196856.0,31546.0,515830191565493.0,2015
16,74243,2015-11-23T00:00:00,KOMPAS100,979.446,987.508,972.102,972.102,100.0,-7.344,2310175484.0,3027532934883.0,145354.0,3258499800218730.0,2015
17,74244,2015-11-23T00:00:00,BISNIS-27,391.728,394.907,387.391,387.391,27.0,-4.337,455977834.0,1848924098999.0,59540.0,2299713701451830.0,2015
18,74245,2015-11-23T00:00:00,PEFINDO25,353.928,356.904,351.228,353.516,25.0,-0.412,183055539.0,108124841555.0,9754.0,93803169203338.0,2015
19,74246,2015-11-23T00:00:00,SRI-KEHATI,263.88,266.319,262.348,262.348,25.0,-1.532,430675993.0,1847505810333.0,53835.0,2208707152378400.0,2015
20,74247,2015-11-23T00:00:00,ISSI,144.327,145.28,142.934,142.934,319.0,-1.393,3046194803.0,2249286954241.0,138236.0,2613505503744670.0,2015
21,74248,2015-11-23T00:00:00,IDX30,411.282,414.698,407.577,407.577,30.0,-3.705,636385820.0,2194573477789.0,76032.0,2638632456860300.0,2015
22,74249,2015-11-23T00:00:00,INFOBANK15,511.157,517.013,512.143,513.405,15.0,2.248,117108641.0,864986525017.0,14325.0,1011366516850790.0,2015
23,74250,2015-11-23T00:00:00,SMinfra18,310.651,313.202,304.078,304.078,18.0,-6.573,273191613.0,649670766832.0,31497.0,771998670775595.0,2015
24,74251,2015-11-23T00:00:00,MNC36,252.918,254.997,251.238,251.238,36.0,-1.68,566218703.0,1993944039871.0,62326.0,2680901836163120.0,2015
25,74252,2015-11-23T00:00:00,Investor33,321.281,324.044,319.031,319.031,33.0,-2.25,549068852.0,1907687715396.0,63560.0,2602154367733420.0,2015
1,74278,2015-11-24T00:00:00,COMPOSITE,4541.066,4555.273,4534.578,4545.378,521.0,4.312,4612787179.0,4033899991494.0,182203.0,4804211096714850.0,2015
2,74279,2015-11-24T00:00:00,AGRI,1653.796,1658.395,1634.849,1650.966,21.0,-2.83,230592140.0,242979165400.0,12121.0,113607654155780.0,2015
3,74280,2015-11-24T00:00:00,MINING,880.99,880.637,873.172,873.969,43.0,-7.021,556236008.0,243075330900.0,17231.0,174018523719200.0,2015
4,74281,2015-11-24T00:00:00,BASIC-IND,406.847,405.314,399.919,400.203,64.0,-6.644,506963281.0,194434072685.0,13691.0,281385542035254.0,2015
5,74282,2015-11-24T00:00:00,MISC-IND,1092.007,1101.839,1084.972,1089.586,42.0,-2.421,108281415.0,232087553150.0,8608.0,312733717991977.0,2015
6,74283,2015-11-24T00:00:00,CONSUMER,2072.118,2078.551,2059.206,2065.799,37.0,-6.319,68591678.0,299285658116.0,14212.0,1120734281872850.0,2015
7,74284,2015-11-24T00:00:00,PROPERTY,482.503,484.995,482.235,483.051,58.0,0.548,1508780269.0,639987903480.0,37789.0,372151915901228.0,2015
8,74285,2015-11-24T00:00:00,INFRASTRUC,934.341,948.788,941.753,945.908,53.0,11.567,213614065.0,361523452039.0,17199.0,614569626916014.0,2015
9,74286,2015-11-24T00:00:00,FINANCE,677.072,680.42,671.988,679.169,86.0,2.097,347618965.0,1058644874743.0,26267.0,1216684115185060.0,2015
10,74287,2015-11-24T00:00:00,TRADE,817.86,823.121,817.651,821.13,117.0,3.27,1072109358.0,761881980981.0,35085.0,598325718937495.0,2015
11,74288,2015-11-24T00:00:00,MANUFACTUR,1160.198,1162.893,1152.228,1153.918,143.0,-6.28,683836374.0,725807283951.0,36511.0,1714853541900080.0,2015
12,74289,2015-11-24T00:00:00,LQ45,780.548,784.841,778.797,781.327,45.0,0.779,781842723.0,2574121729500.0,100736.0,2913186812214720.0,2015
13,74290,2015-11-24T00:00:00,JII,595.597,599.51,594.741,594.878,30.0,-0.719,589575307.0,1523087143744.0,68987.0,1722296678915500.0,2015
14,74291,2015-11-24T00:00:00,MBX,1300.818,1305.962,1298.722,1302.32,273.0,1.502,3314801995.0,3300157893694.0,152295.0,4288643771774350.0,2015
15,74292,2015-11-24T00:00:00,DBX,657.569,657.945,654.387,657.137,248.0,-0.432,1297985184.0,733742097800.0,29908.0,515567324940506.0,2015
16,74293,2015-11-24T00:00:00,KOMPAS100,972.102,976.624,970.158,972.697,100.0,0.595,2101377716.0,3149440378614.0,143002.0,3260553010925890.0,2015
17,74294,2015-11-24T00:00:00,BISNIS-27,387.391,390.566,386.526,388.771,27.0,1.38,481804883.0,1996179631720.0,67671.0,2307909087195450.0,2015
18,74295,2015-11-24T00:00:00,PEFINDO25,353.516,355.354,351.632,353.743,25.0,0.227,119537900.0,159267688900.0,11459.0,93863361585938.0,2015
19,74296,2015-11-24T00:00:00,SRI-KEHATI,262.348,264.12,261.728,262.638,25.0,0.29,338676330.0,1788853061459.0,51781.0,2211148103191090.0,2015
20,74297,2015-11-24T00:00:00,ISSI,142.934,143.561,142.709,142.771,319.0,-0.163,3220117487.0,2459573620157.0,136352.0,2610523708100180.0,2015
21,74298,2015-11-24T00:00:00,IDX30,407.577,410.115,406.73,408.242,30.0,0.665,601587374.0,2162886628643.0,74441.0,2642936173866720.0,2015
22,74299,2015-11-24T00:00:00,INFOBANK15,513.405,516.417,508.833,515.042,15.0,1.637,124687296.0,868042076913.0,14516.0,1014590052038310.0,2015
